CATEGORY_EVENT,COUNTRY_SRC,IP_DST,IP_SRC,PORT_DST,PORT_SRC
Traffic Log,IT,141.190.41.129,2.33.140.93,7547,30330
Traffic Log,IT,143.212.6.88,2.33.139.92,7547,59985
Traffic Log,IT,143.45.9.48,2.33.143.194,7547,43056
Traffic Log,IT,143.45.102.205,2.33.139.217,7547,29415
Traffic Log,IT,143.214.36.98,2.33.143.194,7547,43056
Traffic Log,IT,150.137.66.97,2.33.140.106,7547,48384
Traffic Log,IT,155.5.188.57,2.33.141.131,7547,20537
Traffic Log,IT,155.5.34.242,2.33.139.111,7547,46754
Traffic Log,IT,150.137.201.210,2.33.139.104,7547,47497
Traffic Log,IT,150.133.87.159,2.33.141.179,7547,45748
Traffic Log,IT,155.5.93.98,2.33.144.115,7547,11869
Traffic Log,IT,150.133.194.218,2.33.140.121,7547,20030
Traffic Log,IT,143.45.187.85,2.33.144.115,7547,11869
Traffic Log,IT,150.137.92.108,2.33.139.207,7547,38958
Traffic Log,IT,155.5.175.87,2.33.143.194,7547,43056
Traffic Log,IT,150.133.189.68,2.33.142.17,7547,33349
Traffic Log,IT,143.212.108.123,2.33.139.202,7547,36018
Traffic Log,IT,143.213.74.221,2.33.141.65,7547,43258
Traffic Log,IT,150.137.94.232,2.33.139.90,7547,22739
Traffic Log,IT,143.46.94.217,2.33.139.159,7547,38279
Traffic Log,IT,143.213.50.107,2.33.144.170,7547,57419
Traffic Log,IT,155.6.6.11,2.33.140.65,7547,25977
Traffic Log,IT,143.214.228.252,2.33.139.180,7547,60737
Traffic Log,IT,150.137.173.8,2.33.141.92,7547,37785
Traffic Log,IT,150.137.239.167,2.33.143.194,7547,43056
Traffic Log,IT,143.45.184.107,2.33.145.243,7547,56213
Traffic Log,IT,141.190.195.217,2.33.144.139,7547,56379
Traffic Log,IT,143.213.92.184,2.33.139.117,7547,39585
Traffic Log,IT,143.212.71.149,2.33.144.170,5555,3789
Traffic Log,IT,143.212.73.160,2.33.139.117,7547,39585
Traffic Log,IT,143.45.158.90,2.33.139.72,7547,9752
Traffic Log,IT,150.137.254.203,2.33.139.92,7547,46311
Traffic Log,IT,143.212.153.154,2.33.140.65,7547,25977
Traffic Log,IT,143.45.78.185,2.33.140.114,7547,52574
Traffic Log,IT,155.5.128.224,2.33.143.194,7547,43056
Traffic Log,IT,150.137.159.30,2.33.143.194,7547,43056
Traffic Log,IT,143.214.97.73,2.33.144.92,7547,9356
Traffic Log,IT,143.214.94.209,2.33.144.221,7547,25229
Traffic Log,IT,143.214.112.98,2.33.140.126,7547,27433
Traffic Log,IT,155.6.44.215,2.33.145.172,7547,47343
Traffic Log,IT,143.46.56.82,2.33.144.170,7547,50909
Traffic Log,IT,143.213.154.24,2.33.140.65,7547,25977
Traffic Log,IT,155.5.224.206,2.33.145.186,7547,14983
Traffic Log,IT,143.214.66.13,2.33.139.104,7547,13788
Traffic Log,IT,143.214.109.58,2.33.139.149,7547,18624
Traffic Log,IT,155.6.208.219,2.33.144.108,7547,33516
Traffic Log,IT,155.5.100.174,2.33.139.149,7547,17999
Traffic Log,IT,155.6.175.223,2.33.144.27,7547,1137
Traffic Log,IT,143.45.246.189,2.33.139.180,7547,62899
Traffic Log,IT,150.137.249.105,2.33.145.137,7547,54952
Traffic Log,IT,150.133.189.210,2.33.139.167,7547,15727
Traffic Log,IT,143.45.252.188,2.33.141.141,7547,7081
Traffic Log,IT,143.46.121.175,2.33.147.22,7547,14351
Traffic Log,IT,143.46.136.48,2.33.144.47,7547,28387
Traffic Log,IT,143.213.74.219,2.33.140.106,7547,32736
Traffic Log,IT,143.212.255.163,2.33.142.17,7547,33349
Traffic Log,IT,141.190.211.18,2.33.146.50,7547,44158
Traffic Log,IT,143.212.200.86,2.33.146.21,7547,38107
Traffic Log,IT,143.214.241.56,2.33.141.92,7547,63469
Traffic Log,IT,155.5.51.56,2.33.142.37,7547,1088
Traffic Log,IT,141.190.81.33,2.33.144.139,7547,13598
Traffic Log,IT,143.45.83.141,2.33.143.194,7547,43056
Traffic Log,IT,143.213.59.229,2.33.139.207,7547,38958
Traffic Log,IT,155.6.94.63,2.33.145.134,7547,13978
Traffic Log,IT,141.190.164.159,2.33.140.121,7547,8288
Traffic Log,IT,143.212.231.110,2.33.140.117,7547,35078
Traffic Log,IT,143.214.227.107,2.33.139.167,7547,15727
Traffic Log,IT,143.214.253.59,2.33.140.93,7547,15587
Traffic Log,IT,150.133.0.253,2.33.144.47,7547,3449
Traffic Log,IT,150.133.112.100,2.33.139.78,7547,17423
Traffic Log,IT,143.212.207.27,2.33.145.137,7547,54952
Traffic Log,IT,143.212.253.246,2.33.141.188,7547,28948
Traffic Log,IT,143.213.166.225,2.33.140.106,7547,33782
Traffic Log,IT,143.213.32.167,2.33.145.194,7547,60552
Traffic Log,IT,141.190.240.160,2.33.139.250,7547,30535
Traffic Log,IT,150.137.159.2,2.33.146.21,7547,51154
Traffic Log,IT,141.190.67.216,2.33.139.117,7547,25821
Traffic Log,IT,150.137.108.197,2.33.139.217,7547,29415
Traffic Log,IT,150.137.91.65,2.33.146.247,7547,43823
Traffic Log,IT,150.133.87.93,2.33.140.93,7547,30330
Traffic Log,IT,143.46.22.28,2.33.141.92,7547,35712
Traffic Log,IT,143.212.35.109,2.33.140.94,7547,10580
Traffic Log,IT,150.137.118.223,2.33.140.114,7547,32789
Traffic Log,IT,141.190.77.183,2.33.139.217,7547,39627
Traffic Log,IT,143.45.4.26,2.33.145.166,7547,63170
Traffic Log,IT,150.133.65.91,2.33.141.187,7547,43132
Traffic Log,IT,150.137.27.196,2.33.140.65,7547,25977
Traffic Log,IT,150.137.93.224,2.33.143.194,7547,43056
Traffic Log,IT,143.212.198.108,2.33.145.194,7547,4884
Traffic Log,IT,143.213.78.4,2.33.140.126,7547,37850
Traffic Log,IT,155.6.130.200,2.33.141.92,7547,62320
Traffic Log,IT,143.213.163.144,2.33.139.123,7547,25926
Traffic Log,IT,143.46.160.30,2.33.143.194,7547,43056
Traffic Log,IT,143.45.218.135,2.33.144.27,7547,11482
Traffic Log,IT,143.46.24.70,2.33.139.90,7547,29756
Traffic Log,IT,143.212.48.89,2.33.144.92,7547,54805
Traffic Log,IT,150.133.241.43,2.33.140.106,7547,37453
Traffic Log,IT,150.133.159.160,2.33.145.188,7547,22352
Traffic Log,IT,143.46.95.178,2.33.139.72,7547,1157
Traffic Log,IT,143.213.111.88,2.33.146.43,7547,47443
Traffic Log,IT,155.6.71.132,2.33.146.48,7547,39257
Traffic Log,IT,141.190.68.111,2.33.144.142,7547,26272
Traffic Log,IT,143.214.36.68,2.33.139.104,7547,26975
Traffic Log,IT,143.212.6.203,2.33.144.45,7547,40882
Traffic Log,IT,150.137.253.121,2.33.140.106,7547,52890
Traffic Log,IT,143.214.217.102,2.33.139.78,7547,15450
Traffic Log,IT,143.46.23.88,2.33.141.179,7547,4111
Traffic Log,IT,143.46.200.147,2.33.145.250,7547,41368
Traffic Log,IT,141.190.210.221,2.33.144.115,7547,48303
Traffic Log,IT,143.45.252.126,2.33.140.93,7547,24379
Traffic Log,IT,150.133.87.159,2.33.141.179,7547,45748
Traffic Log,IT,143.45.137.155,2.33.139.190,7547,55120
Traffic Log,IT,143.46.195.218,2.33.139.111,7547,20719
Traffic Log,IT,143.46.213.59,2.33.139.159,7547,15866
Traffic Log,IT,143.212.46.91,2.33.139.250,7547,34273
Traffic Log,IT,143.46.164.160,2.33.145.134,7547,30623
Traffic Log,IT,155.6.227.180,2.33.139.250,7547,30535
Traffic Log,IT,155.5.143.5,2.33.141.92,7547,55096
Traffic Log,IT,150.137.177.231,2.33.145.186,7547,14983
Traffic Log,IT,150.137.27.196,2.33.140.65,7547,25977
Traffic Log,IT,143.46.140.236,2.33.144.142,7547,64727
Traffic Log,IT,143.46.232.21,2.33.141.92,7547,52899
Traffic Log,IT,150.133.105.18,2.33.145.137,7547,54952
Traffic Log,IT,150.133.227.114,2.33.139.117,7547,39585
Traffic Log,IT,143.214.89.102,2.33.139.149,7547,17999
Traffic Log,IT,143.45.238.89,2.33.144.48,7547,35440
Traffic Log,IT,150.137.75.178,2.33.141.131,7547,3353
Traffic Log,IT,155.6.165.80,2.33.139.223,7547,7298
Traffic Log,IT,143.46.183.194,2.33.139.117,7547,30245
Traffic Log,IT,143.46.188.37,2.33.144.112,7547,25442
Traffic Log,IT,155.6.41.188,2.33.140.121,7547,20043
Traffic Log,IT,143.212.28.121,2.33.139.207,7547,38958
Traffic Log,IT,141.190.77.26,2.33.139.104,7547,47497
Traffic Log,IT,150.133.173.94,2.33.139.252,7547,57231
Traffic Log,IT,143.213.199.97,2.33.140.65,7547,25977
Traffic Log,IT,150.133.123.252,2.33.145.194,7547,60552
Traffic Log,IT,155.5.100.197,2.33.145.172,7547,55950
Traffic Log,IT,150.137.16.13,2.33.144.112,7547,2059
Traffic Log,IT,141.190.141.238,2.33.140.94,7547,6625
Traffic Log,IT,143.45.83.180,2.33.141.187,7547,43324
Traffic Log,IT,158.9.32.4,2.33.143.194,7547,43056
Traffic Log,IT,150.137.13.56,2.33.144.27,7547,11482
Traffic Log,IT,143.212.66.170,2.33.144.108,7547,27160
Traffic Log,IT,155.6.183.29,2.33.139.115,7547,24541
Traffic Log,IT,155.6.74.42,2.33.144.196,7547,34340
Traffic Log,IT,155.6.236.90,2.33.140.121,7547,20030
Traffic Log,IT,143.214.112.28,2.33.145.215,7547,20204
Traffic Log,IT,143.213.96.24,2.33.145.206,7547,12078
Traffic Log,IT,143.212.127.70,2.33.140.99,7547,46129
Traffic Log,IT,143.45.248.243,2.33.139.217,7547,25413
Traffic Log,IT,150.137.173.161,2.33.140.106,7547,37453
Traffic Log,IT,150.133.60.55,2.33.139.117,7547,30174
Traffic Log,IT,155.6.132.25,2.33.139.211,7547,9551
Traffic Log,IT,141.190.78.42,2.33.139.252,7547,18248
Traffic Log,IT,143.212.78.131,2.33.139.72,7547,22412
Traffic Log,IT,143.212.120.23,2.33.141.92,7547,61595
Traffic Log,IT,143.212.201.142,2.33.145.137,7547,54952
Traffic Log,IT,141.190.60.219,2.33.140.106,7547,2670
Traffic Log,IT,143.45.45.190,2.33.144.45,7547,47341
Traffic Log,IT,150.137.68.138,2.33.140.99,7547,35193
Traffic Log,IT,143.45.201.4,2.33.140.65,7547,25977
Traffic Log,IT,150.137.183.88,2.33.140.65,7547,25977
Traffic Log,IT,150.137.46.7,2.33.139.147,7547,22296
Traffic Log,IT,141.190.150.85,2.33.145.137,7547,54952
Traffic Log,IT,150.133.61.32,2.33.139.115,7547,24541
Traffic Log,IT,143.45.121.40,2.33.140.93,7547,60691
Traffic Log,IT,141.190.142.188,2.33.139.92,7547,19782
Traffic Log,IT,141.190.140.179,2.33.139.180,7547,25673
Traffic Log,IT,143.46.238.188,2.33.139.72,7547,19568
Traffic Log,IT,143.212.186.88,2.33.140.65,7547,25977
Traffic Log,IT,143.46.120.28,2.33.143.194,7547,43056
Traffic Log,IT,143.46.87.209,2.33.139.84,7547,10290
Traffic Log,IT,155.5.251.138,2.33.139.250,7547,52830
Traffic Log,IT,150.133.36.29,2.33.139.159,7547,28721
Traffic Log,IT,141.190.226.255,2.33.140.65,7547,25977
Traffic Log,IT,150.137.4.132,2.33.139.117,7547,39585
Traffic Log,IT,143.46.108.165,2.33.139.123,7547,17634
Traffic Log,IT,150.149.19.1,2.33.140.126,7547,27433
Traffic Log,IT,150.133.85.5,2.33.144.45,7547,63107
Traffic Log,IT,155.6.47.33,2.33.139.72,7547,18896
Traffic Log,IT,150.137.58.221,2.33.145.137,7547,54952
Traffic Log,IT,150.133.69.32,2.33.140.126,7547,4403
Traffic Log,IT,143.46.52.86,2.33.143.194,7547,43056
Traffic Log,IT,155.5.224.120,2.33.139.167,7547,19114
Traffic Log,IT,143.214.248.196,2.33.140.93,7547,24379
Traffic Log,IT,155.5.92.125,2.33.139.167,7547,19114
Traffic Log,IT,150.133.23.157,2.33.139.151,7547,31670
Traffic Log,IT,150.133.87.159,2.33.141.179,7547,45748
Traffic Log,IT,143.213.8.219,2.33.139.115,7547,24541
Traffic Log,IT,141.190.156.66,2.33.145.137,7547,54952
Traffic Log,IT,143.46.186.198,2.33.139.207,7547,38958
Traffic Log,IT,143.213.76.78,2.33.141.92,7547,25373
Traffic Log,IT,155.6.71.132,2.33.146.48,7547,39257
Traffic Log,IT,150.137.179.184,2.33.141.92,7547,25373
Traffic Log,IT,143.213.96.223,2.33.144.47,7547,43967
Traffic Log,IT,143.212.123.219,2.33.145.206,7547,64604
Traffic Log,IT,143.214.110.193,2.33.139.252,7547,7142
Traffic Log,IT,141.190.8.251,2.33.139.104,7547,53178
Traffic Log,IT,150.133.67.35,2.33.139.72,7547,46443
Traffic Log,IT,143.214.25.32,2.33.144.161,7547,5466
Traffic Log,IT,150.133.107.22,2.33.139.223,7547,7298
Traffic Log,IT,143.214.8.28,2.33.139.151,7547,41774
Traffic Log,IT,155.5.48.189,2.33.140.76,7547,27473
Traffic Log,IT,143.45.211.159,2.33.143.194,7547,43056
Traffic Log,IT,143.213.241.105,2.33.143.194,7547,43056
Traffic Log,IT,143.46.150.86,2.33.145.194,7547,60552
Traffic Log,IT,141.190.247.209,2.33.139.72,7547,2716
Traffic Log,IT,141.190.189.185,2.33.145.195,7547,52340
Traffic Log,IT,150.137.2.242,2.33.145.137,7547,17370
Traffic Log,IT,143.214.244.91,2.33.139.123,7547,24765
Traffic Log,IT,155.5.50.25,2.33.145.137,7547,54952
Traffic Log,IT,155.6.171.65,2.33.144.161,7547,64271
Traffic Log,IT,141.190.227.149,2.33.139.217,7547,35154
Traffic Log,IT,150.137.188.197,2.33.141.92,7547,7392
Traffic Log,IT,143.213.178.249,2.33.140.93,7547,15587
Traffic Log,IT,150.133.103.227,2.33.151.109,7547,44542
Traffic Log,IT,143.212.159.140,2.33.152.85,7547,40478
Traffic Log,IT,143.212.68.79,2.33.148.57,7547,13697
Traffic Log,IT,150.137.163.183,2.33.152.140,7547,62159
Traffic Log,IT,155.5.28.129,2.33.152.166,7547,39246
Traffic Log,IT,150.137.0.101,2.33.147.58,7547,43008
Traffic Log,IT,143.46.196.119,2.33.150.251,7547,32702
Traffic Log,IT,150.137.0.191,2.33.150.27,7547,17424
Traffic Log,IT,141.190.218.102,2.33.147.38,7547,20360
Traffic Log,IT,143.212.21.128,2.33.152.93,7547,62905
Traffic Log,IT,143.212.50.11,2.33.152.194,7547,25581
Traffic Log,IT,150.133.186.138,2.33.150.27,7547,52020
Traffic Log,IT,143.213.222.112,2.33.147.91,7547,7432
Traffic Log,IT,155.6.226.168,2.33.148.11,7547,49378
Traffic Log,IT,141.190.226.186,2.33.152.146,7547,18660
Traffic Log,IT,143.214.72.100,2.33.150.193,7547,63326
Traffic Log,IT,143.212.121.87,2.33.150.193,7547,63326
Traffic Log,IT,150.133.235.130,2.33.150.2,7547,10928
Traffic Log,IT,143.214.133.161,2.33.151.21,7547,48251
Traffic Log,IT,141.190.253.217,2.33.150.135,7547,30791
Traffic Log,IT,150.137.51.186,2.33.147.73,7547,7668
Traffic Log,IT,155.5.178.213,2.33.150.51,7547,10775
Traffic Log,IT,155.6.85.230,2.33.151.238,7547,39665
Traffic Log,IT,143.45.41.65,2.33.150.27,7547,38334
Traffic Log,IT,143.212.176.188,2.33.150.253,7547,11627
Traffic Log,IT,143.46.179.157,2.33.149.8,7547,26457
Traffic Log,IT,143.213.93.253,2.33.147.23,7547,32033
Traffic Log,IT,150.133.114.125,2.33.151.142,7547,1414
Traffic Log,IT,150.133.54.232,2.33.147.31,7547,59517
Traffic Log,IT,143.46.11.85,2.33.150.3,7547,38991
Traffic Log,IT,150.137.220.181,2.33.147.23,7547,5074
Traffic Log,IT,150.137.80.37,2.33.150.229,7547,51187
Traffic Log,IT,155.6.172.39,2.33.150.165,7547,20410
Traffic Log,IT,141.190.128.61,2.33.150.3,7547,41193
Traffic Log,IT,150.133.58.213,2.33.152.112,7547,31771
Traffic Log,IT,150.137.187.191,2.33.152.81,7547,58589
Traffic Log,IT,143.212.125.86,2.33.151.109,7547,56928
Traffic Log,IT,143.46.142.149,2.33.151.180,7547,22951
Traffic Log,IT,155.6.22.0,2.33.150.251,7547,22689
Traffic Log,IT,143.213.45.161,2.33.147.58,7547,34165
Traffic Log,IT,150.137.144.233,2.33.152.230,7547,18567
Traffic Log,IT,143.214.6.188,2.33.152.143,7547,21305
Traffic Log,IT,143.45.160.228,2.33.150.165,7547,53194
Traffic Log,IT,141.190.183.255,2.33.151.21,5555,2191
Traffic Log,IT,150.133.234.184,2.33.150.206,7547,24507
Traffic Log,IT,155.5.182.10,2.33.150.152,7547,47384
Traffic Log,IT,143.45.94.183,2.33.148.163,7547,6310
Traffic Log,IT,150.133.126.112,2.33.151.238,7547,23211
Traffic Log,IT,150.137.237.236,2.33.147.73,7547,56527
Traffic Log,IT,155.5.254.201,2.33.152.206,7547,60906
Traffic Log,IT,143.214.245.248,2.33.152.140,7547,22682
Traffic Log,IT,143.46.209.165,2.33.152.81,7547,19749
Traffic Log,IT,141.190.68.33,2.33.152.146,7547,18660
Traffic Log,IT,143.46.97.43,2.33.151.109,7547,65080
Traffic Log,IT,150.133.224.132,2.33.150.160,7547,63326
Traffic Log,IT,143.214.98.221,2.33.152.199,7547,29830
Traffic Log,IT,143.213.37.68,2.33.147.23,7547,48880
Traffic Log,IT,150.137.213.70,2.33.151.21,7547,36590
Traffic Log,IT,143.213.220.136,2.33.151.146,7547,16403
Traffic Log,IT,155.5.111.4,2.33.152.146,7547,18660
Traffic Log,IT,141.190.68.87,2.33.152.100,7547,25702
Traffic Log,IT,150.137.144.233,2.33.152.230,7547,18567
Traffic Log,IT,150.133.84.243,2.33.152.146,7547,12381
Traffic Log,IT,155.5.156.55,2.33.148.116,7547,46597
Traffic Log,IT,141.190.94.182,2.33.149.107,7547,18537
Traffic Log,IT,143.46.113.217,2.33.152.100,7547,65008
Traffic Log,IT,141.190.204.44,2.33.152.146,7547,18660
Traffic Log,IT,150.133.84.108,2.33.150.135,7547,55390
Traffic Log,IT,143.46.243.1,2.33.152.166,7547,61974
Traffic Log,IT,150.137.109.218,2.33.149.8,7547,14037
Traffic Log,IT,141.190.102.170,2.33.150.24,7547,11431
Traffic Log,IT,143.213.208.67,2.33.151.197,7547,39156
Traffic Log,IT,155.6.113.46,2.33.152.65,7547,56830
Traffic Log,IT,143.46.91.105,2.33.147.23,7547,63907
Traffic Log,IT,143.213.166.197,2.33.151.109,7547,44542
Traffic Log,IT,143.45.96.108,2.33.150.49,7547,49829
Traffic Log,IT,155.5.53.168,2.33.150.49,7547,33136
Traffic Log,IT,155.5.128.191,2.33.147.23,7547,63907
Traffic Log,IT,141.190.55.82,2.33.150.21,7547,57625
Traffic Log,IT,143.45.253.92,2.33.147.73,7547,7668
Traffic Log,IT,144.104.200.33,2.33.151.109,7547,44542
Traffic Log,IT,150.133.83.113,2.33.147.38,7547,20360
Traffic Log,IT,155.6.224.128,2.33.147.31,7547,45785
Traffic Log,IT,150.133.221.131,2.33.147.23,7547,32033
Traffic Log,IT,143.214.144.239,2.33.147.31,7547,21936
Traffic Log,IT,143.212.173.224,2.33.151.180,7547,20733
Traffic Log,IT,150.133.2.57,2.33.147.23,7547,63907
Traffic Log,IT,143.212.108.97,2.33.148.57,7547,46067
Traffic Log,IT,150.137.192.37,2.33.149.55,7547,11597
Traffic Log,IT,150.149.29.228,2.33.150.51,7547,10775
Traffic Log,IT,143.214.121.197,2.33.150.51,7547,28197
Traffic Log,IT,150.133.55.189,2.33.147.38,7547,20360
Traffic Log,IT,143.45.168.116,2.33.151.190,7547,22103
Traffic Log,IT,155.6.135.182,2.33.150.187,7547,28278
Traffic Log,IT,143.212.228.64,2.33.151.236,7547,41557
Traffic Log,IT,150.137.126.189,2.33.149.55,7547,26469
Traffic Log,IT,150.149.0.121,2.33.152.181,7547,18652
Traffic Log,IT,150.133.4.95,2.33.150.251,7547,18360
Traffic Log,IT,143.213.136.61,2.33.151.152,7547,51776
Traffic Log,IT,150.133.235.100,2.33.147.73,7547,7668
Traffic Log,IT,143.46.122.62,2.33.147.31,7547,55335
Traffic Log,IT,143.45.62.169,2.33.148.11,7547,49378
Traffic Log,IT,155.6.105.239,2.33.147.58,7547,9340
Traffic Log,IT,143.212.235.26,2.33.151.32,7547,55495
Traffic Log,IT,155.6.97.26,2.33.150.193,7547,63326
Traffic Log,IT,143.212.210.33,2.33.151.21,7547,61376
Traffic Log,IT,143.214.242.236,2.33.152.85,7547,1271
Traffic Log,IT,155.6.212.31,2.33.147.23,7547,63907
Traffic Log,IT,143.214.107.140,2.33.150.161,7547,51653
Traffic Log,IT,143.45.45.2,2.33.150.193,7547,22734
Traffic Log,IT,143.213.33.197,2.33.150.193,7547,63326
Traffic Log,IT,143.214.147.116,2.33.151.142,7547,1414
Traffic Log,IT,143.45.211.5,2.33.150.51,7547,30955
Traffic Log,IT,155.5.193.89,2.33.147.23,7547,63907
Traffic Log,IT,155.6.137.101,2.33.147.38,7547,47066
Traffic Log,IT,141.190.141.77,2.33.149.85,7547,1302
Traffic Log,IT,155.6.113.46,2.33.152.65,7547,56830
Traffic Log,IT,143.45.64.130,2.33.147.38,7547,54714
Traffic Log,IT,143.213.197.162,2.33.152.85,7547,64537
Traffic Log,IT,143.214.182.176,2.33.150.49,7547,55896
Traffic Log,IT,143.46.160.62,2.33.150.148,7547,8374
Traffic Log,IT,143.212.153.169,2.33.152.197,7547,33821
Traffic Log,IT,143.212.181.152,2.33.152.206,7547,56301
Traffic Log,IT,143.212.145.160,2.33.150.161,7547,15573
Traffic Log,IT,143.214.137.39,2.33.151.238,7547,23211
Traffic Log,IT,150.133.173.43,2.33.152.112,7547,9004
Traffic Log,IT,150.133.150.100,2.33.150.49,7547,22490
Traffic Log,IT,143.214.89.248,2.33.150.27,7547,17424
Traffic Log,IT,150.133.60.131,2.33.150.253,7547,28570
Traffic Log,IT,141.190.113.19,2.33.149.77,7547,39574
Traffic Log,IT,150.133.101.193,2.33.148.57,7547,46067
Traffic Log,IT,155.6.253.151,2.33.147.58,7547,34165
Traffic Log,IT,155.5.240.156,2.33.150.203,7547,62019
Traffic Log,IT,143.46.220.161,2.33.149.109,7547,50745
Traffic Log,IT,150.133.88.27,2.33.150.51,7547,26368
Traffic Log,IT,150.137.149.124,2.33.150.27,7547,48182
Traffic Log,IT,155.5.83.166,2.33.147.38,7547,26667
Traffic Log,IT,143.45.165.71,2.33.151.146,7547,6189
Traffic Log,IT,150.137.149.125,2.33.151.146,7547,46236
Traffic Log,IT,150.137.192.164,2.33.149.122,7547,31284
Traffic Log,IT,143.212.164.127,2.33.150.160,7547,56324
Traffic Log,IT,143.46.176.82,2.33.150.14,7547,33219
Traffic Log,IT,143.46.36.91,2.33.150.67,7547,24609
Traffic Log,IT,150.137.99.116,2.33.151.146,7547,6189
Traffic Log,IT,143.213.176.131,2.33.147.23,7547,63907
Traffic Log,IT,150.133.240.56,2.33.147.73,7547,7668
Traffic Log,IT,143.213.151.136,2.33.147.56,7547,20292
Traffic Log,IT,155.6.69.143,2.33.149.50,7547,58193
Traffic Log,IT,141.190.17.90,2.33.151.38,7547,45539
Traffic Log,IT,143.45.178.160,2.33.150.165,7547,21743
Traffic Log,IT,143.213.0.198,2.33.150.27,7547,17545
Traffic Log,IT,143.46.60.98,2.33.147.91,7547,7432
Traffic Log,IT,150.137.0.101,2.33.147.58,7547,43008
Traffic Log,IT,155.6.193.118,2.33.152.100,7547,25566
Traffic Log,IT,143.213.61.162,2.33.149.30,7547,4249
Traffic Log,IT,155.6.86.107,2.33.149.30,7547,59784
Traffic Log,IT,143.212.95.155,2.33.147.73,7547,7668
Traffic Log,IT,155.5.151.172,2.33.151.213,7547,56231
Traffic Log,IT,155.5.239.109,2.33.147.31,7547,59517
Traffic Log,IT,150.137.53.216,2.33.147.136,7547,59624
Traffic Log,IT,150.133.146.218,2.33.147.23,7547,63907
Traffic Log,IT,143.212.16.56,2.33.149.55,7547,26469
Traffic Log,IT,141.190.12.156,2.33.147.38,7547,20360
Traffic Log,IT,143.212.27.74,2.33.152.100,7547,36826
Traffic Log,IT,143.45.85.121,2.33.151.253,7547,49736
Traffic Log,IT,143.45.229.129,2.33.150.202,7547,60848
Traffic Log,IT,143.213.1.62,2.33.151.34,7547,54294
Traffic Log,IT,155.5.149.221,2.33.152.81,7547,54423
Traffic Log,IT,150.137.200.164,2.33.150.21,7547,59855
Traffic Log,IT,143.213.78.37,2.33.152.146,7547,18660
Traffic Log,IT,155.6.246.166,2.33.147.38,7547,20360
Traffic Log,IT,143.45.11.184,2.33.152.100,7547,10655
Traffic Log,IT,155.6.105.239,2.33.147.58,7547,9340
Traffic Log,IT,143.212.135.137,2.33.152.146,7547,18660
Traffic Log,IT,141.190.169.186,2.33.148.162,7547,13139
Traffic Log,IT,150.149.3.209,2.33.152.151,7547,28211
Traffic Log,IT,155.5.141.252,2.33.152.65,7547,38959
Traffic Log,IT,143.214.130.38,2.33.149.8,7547,53236
Traffic Log,IT,150.133.164.124,2.33.150.206,7547,11535
Traffic Log,IT,143.214.175.192,2.33.151.101,7547,36091
Traffic Log,IT,143.46.194.188,2.33.152.194,7547,60825
Traffic Log,IT,141.190.49.46,2.33.150.145,7547,24381
Traffic Log,IT,150.137.205.200,2.33.149.8,7547,51953
Traffic Log,IT,150.137.213.193,2.33.147.38,7547,20360
Traffic Log,IT,143.45.62.169,2.33.148.11,7547,49378
Traffic Log,IT,143.46.217.70,2.33.150.229,5555,5147
Traffic Log,IT,155.5.230.176,2.33.151.152,7547,38266
Traffic Log,IT,143.213.169.122,2.33.147.38,7547,20360
Traffic Log,IT,143.213.40.214,2.33.152.146,7547,12381
Traffic Log,IT,150.137.28.178,2.33.152.81,7547,53702
Traffic Log,IT,143.45.211.5,2.33.150.51,7547,30955
Traffic Log,IT,143.212.202.37,2.33.152.143,7547,23189
Traffic Log,IT,143.45.8.197,2.33.149.8,7547,29806
Traffic Log,IT,141.190.99.225,2.33.152.146,7547,10981
Traffic Log,IT,150.133.81.47,2.33.149.8,7547,53236
Traffic Log,IT,150.137.212.35,2.33.147.31,7547,53385
Traffic Log,IT,155.5.149.18,2.33.150.253,7547,11627
Traffic Log,IT,143.45.211.5,2.33.150.51,7547,30955
Traffic Log,IT,143.213.126.243,2.33.151.43,7547,20182
